Date,Pet_ID,Species,Breed,Gender,Age_Years,Current_Weight_kg,Daily_Feed_g,Activity_Min_per_Day,BMI_Index,Risk_Prediction,AI_Confidence,Suggested_Action,Early_Warning,Vet_Override
2025-09-19,191,Cat,Sphynx,Female,8.1,6.83,204.8,144,0.79,Healthy,0.87,Maintain current routine,No,No
2025-09-20,191,Cat,Sphynx,Female,8.1,6.95,209.2,121,0.81,Healthy,0.93,Maintain current routine,No,No
2025-09-21,191,Cat,Sphynx,Female,8.1,7.06,186.9,145,0.82,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-09-22,191,Cat,Sphynx,Female,8.1,7.21,203.1,120,0.84,Obesity Risk,0.83,"Reduce fat content, increase exercise",No,No
2025-09-23,191,Cat,Sphynx,Female,8.1,7.31,235.5,135,0.85,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-09-24,191,Cat,Sphynx,Female,8.1,7.43,153.1,131,0.86,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-09-25,191,Cat,Sphynx,Female,8.1,7.57,206.9,132,0.88,Obesity Risk,0.8,"Reduce fat content, increase exercise",No,No
2025-09-26,191,Cat,Sphynx,Female,8.1,7.57,191.1,145,0.88,Obesity Risk,0.8,"Reduce fat content, increase exercise",No,No
2025-09-27,191,Cat,Sphynx,Female,8.1,7.57,202.3,92,0.88,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,Yes
2025-09-28,191,Cat,Sphynx,Female,8.1,7.51,203.7,148,0.87,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-09-29,191,Cat,Sphynx,Female,8.1,7.48,191.8,117,0.87,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,No
2025-09-30,191,Cat,Sphynx,Female,8.1,7.46,238.2,134,0.87,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-10-01,191,Cat,Sphynx,Female,8.1,7.47,204.1,145,0.87,Obesity Risk,0.77,"Reduce fat content, increase exercise",No,No
2025-10-02,191,Cat,Sphynx,Female,8.1,7.56,217.0,109,0.88,Obesity Risk,0.77,"Reduce fat content, increase exercise",No,No
2025-10-03,191,Cat,Sphynx,Female,8.1,7.57,201.0,108,0.88,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-10-04,191,Cat,Sphynx,Female,8.1,7.57,170.4,102,0.88,Obesity Risk,0.91,"Reduce fat content, increase exercise",No,No
2025-10-05,191,Cat,Sphynx,Female,8.1,7.57,193.4,109,0.88,Obesity Risk,0.82,"Reduce fat content, increase exercise",No,No
2025-10-06,191,Cat,Sphynx,Female,8.1,7.57,210.1,134,0.88,Obesity Risk,0.8,"Reduce fat content, increase exercise",No,No
2025-10-07,191,Cat,Sphynx,Female,8.1,7.49,173.0,135,0.87,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-08,191,Cat,Sphynx,Female,8.1,7.56,178.7,125,0.88,Obesity Risk,0.81,"Reduce fat content, increase exercise",Yes,Yes
2025-10-09,191,Cat,Sphynx,Female,8.1,7.56,192.4,125,0.88,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-10-10,191,Cat,Sphynx,Female,8.1,7.57,152.8,124,0.88,Obesity Risk,0.89,"Reduce fat content, increase exercise",No,No
2025-10-11,191,Cat,Sphynx,Female,8.1,7.52,199.6,107,0.87,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-10-12,191,Cat,Sphynx,Female,8.1,7.52,164.7,107,0.87,Obesity Risk,0.83,"Reduce fat content, increase exercise",No,No
2025-10-13,191,Cat,Sphynx,Female,8.1,7.57,207.5,91,0.88,Obesity Risk,0.85,"Reduce fat content, increase exercise",No,No
2025-10-14,191,Cat,Sphynx,Female,8.1,7.57,215.8,143,0.88,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,No
2025-10-15,191,Cat,Sphynx,Female,8.1,7.52,188.9,97,0.87,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-16,191,Cat,Sphynx,Female,8.1,7.57,175.2,125,0.88,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-10-17,191,Cat,Sphynx,Female,8.1,7.57,197.7,137,0.88,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-18,191,Cat,Sphynx,Female,8.1,7.51,183.2,126,0.87,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,No
2025-10-19,191,Cat,Sphynx,Female,8.1,7.49,187.3,91,0.87,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-10-20,191,Cat,Sphynx,Female,8.1,7.5,169.9,100,0.87,Obesity Risk,0.88,"Reduce fat content, increase exercise",No,No
2025-10-21,191,Cat,Sphynx,Female,8.1,7.41,206.2,146,0.86,Obesity Risk,0.91,"Reduce fat content, increase exercise",No,No
2025-10-22,191,Cat,Sphynx,Female,8.1,7.39,195.6,106,0.86,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-10-23,191,Cat,Sphynx,Female,8.1,7.32,182.7,127,0.85,Obesity Risk,0.77,"Reduce fat content, increase exercise",No,No
2025-10-24,191,Cat,Sphynx,Female,8.1,7.24,212.7,113,0.84,Obesity Risk,0.85,"Reduce fat content, increase exercise",No,Yes
2025-10-25,191,Cat,Sphynx,Female,8.1,7.23,181.5,91,0.84,Obesity Risk,0.88,"Reduce fat content, increase exercise",No,No
2025-10-26,191,Cat,Sphynx,Female,8.1,7.39,206.5,93,0.86,Obesity Risk,0.99,"Reduce fat content, increase exercise",No,No
2025-10-27,191,Cat,Sphynx,Female,8.1,7.34,201.5,136,0.85,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,No
2025-10-28,191,Cat,Sphynx,Female,8.1,7.4,172.6,90,0.86,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-10-29,191,Cat,Sphynx,Female,8.1,7.45,222.9,109,0.87,Obesity Risk,0.82,"Reduce fat content, increase exercise",No,No
2025-10-30,191,Cat,Sphynx,Female,8.1,7.42,201.6,126,0.86,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,No
2025-10-31,191,Cat,Sphynx,Female,8.1,7.46,174.9,145,0.87,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-11-01,191,Cat,Sphynx,Female,8.1,7.4,209.7,106,0.86,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-11-02,191,Cat,Sphynx,Female,8.1,7.4,173.5,143,0.86,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-11-03,191,Cat,Sphynx,Female,8.1,7.32,186.9,91,0.85,Obesity Risk,0.75,"Reduce fat content, increase exercise",No,No
2025-09-05,192,Dog,German Shepherd,Male,11.2,10.96,378.5,148,0.94,Healthy,0.9,Maintain current routine,No,No
2025-09-06,192,Dog,German Shepherd,Male,11.2,11.0,339.6,125,0.94,Healthy,0.77,Maintain current routine,No,No
2025-09-07,192,Dog,German Shepherd,Male,11.2,10.96,412.0,135,0.94,Healthy,0.82,Maintain current routine,No,No
2025-09-08,192,Dog,German Shepherd,Male,11.2,11.04,338.6,132,0.94,Healthy,0.97,Maintain current routine,No,No
2025-09-09,192,Dog,German Shepherd,Male,11.2,10.99,355.6,129,0.94,Healthy,0.92,Maintain current routine,No,No
2025-09-10,192,Dog,German Shepherd,Male,11.2,11.11,416.8,148,0.95,Healthy,0.96,Maintain current routine,No,No
2025-09-11,192,Dog,German Shepherd,Male,11.2,11.13,407.2,133,0.95,Healthy,0.98,Maintain current routine,No,No
2025-09-12,192,Dog,German Shepherd,Male,11.2,11.24,384.0,134,0.96,Healthy,0.88,Maintain current routine,No,No
2025-09-13,192,Dog,German Shepherd,Male,11.2,11.21,362.9,132,0.96,Healthy,0.8,Maintain current routine,No,No
2025-09-14,192,Dog,German Shepherd,Male,11.2,11.34,351.3,114,0.97,Healthy,0.96,Maintain current routine,No,No
2025-09-15,192,Dog,German Shepherd,Male,11.2,11.29,408.9,145,0.97,Healthy,0.95,Maintain current routine,No,No
2025-09-16,192,Dog,German Shepherd,Male,11.2,11.41,396.2,127,0.97,Healthy,0.82,Maintain current routine,No,No
2025-09-17,192,Dog,German Shepherd,Male,11.2,11.4,341.3,95,0.97,Healthy,0.88,Maintain current routine,No,No
2025-09-18,192,Dog,German Shepherd,Male,11.2,11.53,389.9,134,0.99,Healthy,0.89,Maintain current routine,No,No
2025-09-19,192,Dog,German Shepherd,Male,11.2,11.51,345.9,121,0.98,Healthy,0.9,Maintain current routine,No,No
2025-09-20,192,Dog,German Shepherd,Male,11.2,11.57,348.6,101,0.99,Healthy,0.75,Maintain current routine,No,No
2025-09-21,192,Dog,German Shepherd,Male,11.2,11.6,397.1,98,0.99,Healthy,0.78,Maintain current routine,No,No
2025-09-22,192,Dog,German Shepherd,Male,11.2,11.77,408.1,127,1.01,Healthy,0.79,Maintain current routine,No,No
2025-09-23,192,Dog,German Shepherd,Male,11.2,11.71,351.6,144,1.0,Healthy,0.78,Maintain current routine,No,Yes
2025-09-24,192,Dog,German Shepherd,Male,11.2,11.8,321.9,138,1.01,Healthy,0.82,Maintain current routine,No,No
2025-09-25,192,Dog,German Shepherd,Male,11.2,11.76,361.8,100,1.01,Healthy,0.9,Maintain current routine,No,No
2025-09-26,192,Dog,German Shepherd,Male,11.2,11.73,380.1,128,1.0,Healthy,0.8,Maintain current routine,No,No
2025-09-27,192,Dog,German Shepherd,Male,11.2,11.9,383.8,114,1.02,Healthy,0.76,Maintain current routine,No,No
2025-09-28,192,Dog,German Shepherd,Male,11.2,12.04,335.0,116,1.03,Healthy,0.76,Maintain current routine,No,No
2025-09-29,192,Dog,German Shepherd,Male,11.2,12.05,346.3,119,1.03,Healthy,0.76,Maintain current routine,No,No
2025-09-30,192,Dog,German Shepherd,Male,11.2,12.06,361.0,99,1.03,Healthy,0.77,Maintain current routine,No,No
2025-10-01,192,Dog,German Shepherd,Male,11.2,12.02,388.3,100,1.03,Healthy,0.77,Maintain current routine,No,No
2025-10-02,192,Dog,German Shepherd,Male,11.2,12.1,388.1,90,1.03,Healthy,0.87,Maintain current routine,No,No
2025-10-03,192,Dog,German Shepherd,Male,11.2,12.05,371.1,120,1.03,Healthy,0.85,Maintain current routine,No,No
2025-10-04,192,Dog,German Shepherd,Male,11.2,12.05,334.8,141,1.03,Healthy,0.95,Maintain current routine,No,No
2025-10-05,192,Dog,German Shepherd,Male,11.2,12.2,377.5,114,1.04,Healthy,0.78,Maintain current routine,No,No
2025-10-06,192,Dog,German Shepherd,Male,11.2,12.12,353.5,138,1.04,Healthy,0.89,Maintain current routine,No,No
2025-10-07,192,Dog,German Shepherd,Male,11.2,12.05,374.7,94,1.03,Healthy,0.97,Maintain current routine,No,No
2025-10-08,192,Dog,German Shepherd,Male,11.2,12.1,403.8,105,1.03,Healthy,0.85,Maintain current routine,No,No
2025-10-09,192,Dog,German Shepherd,Male,11.2,12.22,385.1,137,1.04,Healthy,0.92,Maintain current routine,No,No
2025-10-10,192,Dog,German Shepherd,Male,11.2,12.13,400.3,140,1.04,Healthy,0.79,Maintain current routine,No,No
2025-10-11,192,Dog,German Shepherd,Male,11.2,12.21,400.2,109,1.04,Healthy,0.91,Maintain current routine,No,No
2025-10-12,192,Dog,German Shepherd,Male,11.2,12.16,424.0,97,1.04,Healthy,0.83,Maintain current routine,No,No
2025-10-13,192,Dog,German Shepherd,Male,11.2,12.21,321.7,145,1.04,Healthy,0.76,Maintain current routine,No,No
2025-10-14,192,Dog,German Shepherd,Male,11.2,12.16,342.7,109,1.04,Healthy,0.92,Maintain current routine,No,No
2025-10-15,192,Dog,German Shepherd,Male,11.2,12.24,393.4,147,1.05,Healthy,0.92,Maintain current routine,No,No
2025-10-16,192,Dog,German Shepherd,Male,11.2,12.32,379.9,126,1.05,Healthy,0.85,Maintain current routine,No,No
2025-10-17,192,Dog,German Shepherd,Male,11.2,12.29,331.5,145,1.05,Healthy,0.89,Maintain current routine,No,No
2025-10-18,192,Dog,German Shepherd,Male,11.2,12.2,341.1,112,1.04,Healthy,0.79,Maintain current routine,No,No
2025-10-19,192,Dog,German Shepherd,Male,11.2,12.35,426.5,111,1.06,Healthy,0.81,Maintain current routine,No,Yes
2025-10-20,192,Dog,German Shepherd,Male,11.2,12.4,334.5,100,1.06,Healthy,0.86,Maintain current routine,No,No
2025-10-21,192,Dog,German Shepherd,Male,11.2,12.36,334.3,110,1.06,Healthy,0.97,Maintain current routine,No,No
2025-10-22,192,Dog,German Shepherd,Male,11.2,12.51,372.1,145,1.07,Healthy,0.84,Maintain current routine,No,No
2025-10-23,192,Dog,German Shepherd,Male,11.2,12.56,404.8,120,1.07,Healthy,0.98,Maintain current routine,No,No
2025-10-24,192,Dog,German Shepherd,Male,11.2,12.61,432.6,118,1.08,Healthy,0.89,Maintain current routine,No,No
2025-10-25,192,Dog,German Shepherd,Male,11.2,12.74,369.4,117,1.09,Healthy,0.86,Maintain current routine,No,No
2025-10-26,192,Dog,German Shepherd,Male,11.2,12.89,359.2,118,1.1,Healthy,0.91,Maintain current routine,No,No
2025-10-27,192,Dog,German Shepherd,Male,11.2,13.01,394.3,124,1.11,Healthy,0.92,Maintain current routine,No,No
2025-10-28,192,Dog,German Shepherd,Male,11.2,13.12,408.1,142,1.12,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-10-29,192,Dog,German Shepherd,Male,11.2,13.17,352.1,144,1.13,Obesity Risk,0.81,"Reduce fat content, increase exercise",No,No
2025-10-30,192,Dog,German Shepherd,Male,11.2,13.22,405.9,104,1.13,Obesity Risk,0.79,"Reduce fat content, increase exercise",No,No
2025-10-31,192,Dog,German Shepherd,Male,11.2,13.27,413.4,133,1.13,Obesity Risk,0.8,"Reduce fat content, increase exercise",No,No
2025-11-01,192,Dog,German Shepherd,Male,11.2,13.32,445.3,91,1.14,Obesity Risk,0.82,"Reduce fat content, increase exercise",No,No
2025-11-02,192,Dog,German Shepherd,Male,11.2,13.51,440.1,140,1.15,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-11-03,192,Dog,German Shepherd,Male,11.2,13.47,312.6,105,1.15,Obesity Risk,0.99,"Reduce fat content, increase exercise",No,No
2025-09-05,193,Cat,Siamese,Female,4.0,6.5,184.6,53,1.44,Healthy,0.8,Maintain current routine,No,No
2025-09-06,193,Cat,Siamese,Female,4.0,6.56,197.2,55,1.46,Healthy,0.9,Maintain current routine,No,No
2025-09-07,193,Cat,Siamese,Female,4.0,6.7,158.7,89,1.49,Healthy,0.95,Maintain current routine,No,No
2025-09-08,193,Cat,Siamese,Female,4.0,6.63,228.1,73,1.47,Healthy,0.78,Maintain current routine,No,No
2025-09-09,193,Cat,Siamese,Female,4.0,6.54,231.4,83,1.45,Healthy,0.96,Maintain current routine,No,No
2025-09-10,193,Cat,Siamese,Female,4.0,6.66,201.9,70,1.48,Healthy,0.92,Maintain current routine,No,No
2025-09-11,193,Cat,Siamese,Female,4.0,6.71,195.3,71,1.49,Healthy,0.88,Maintain current routine,No,No
2025-09-12,193,Cat,Siamese,Female,4.0,6.72,184.9,47,1.49,Healthy,0.79,Maintain current routine,No,No
2025-09-13,193,Cat,Siamese,Female,4.0,6.72,239.6,64,1.49,Healthy,0.9,Maintain current routine,No,No
2025-09-14,193,Cat,Siamese,Female,4.0,6.72,237.6,82,1.49,Healthy,0.78,Maintain current routine,No,No
2025-09-15,193,Cat,Siamese,Female,4.0,6.81,217.7,80,1.51,Healthy,0.92,Maintain current routine,No,No
2025-09-16,193,Cat,Siamese,Female,4.0,6.8,177.5,65,1.51,Healthy,0.9,Maintain current routine,No,No
2025-09-17,193,Cat,Siamese,Female,4.0,6.72,221.6,68,1.49,Healthy,0.93,Maintain current routine,No,No
2025-09-18,193,Cat,Siamese,Female,4.0,6.75,192.0,54,1.5,Healthy,0.98,Maintain current routine,No,No
2025-09-19,193,Cat,Siamese,Female,4.0,6.92,207.3,64,1.54,Healthy,0.87,Maintain current routine,No,No
2025-09-20,193,Cat,Siamese,Female,4.0,7.06,171.0,71,1.57,Healthy,0.8,Maintain current routine,No,No
2025-09-21,193,Cat,Siamese,Female,4.0,7.01,211.5,78,1.56,Healthy,0.9,Maintain current routine,No,No
2025-09-22,193,Cat,Siamese,Female,4.0,7.04,235.8,48,1.56,Healthy,0.77,Maintain current routine,No,No
2025-09-23,193,Cat,Siamese,Female,4.0,7.16,185.8,78,1.59,Healthy,0.83,Maintain current routine,No,No
2025-09-24,193,Cat,Siamese,Female,4.0,7.16,195.4,61,1.59,Healthy,0.94,Maintain current routine,No,No
2025-09-25,193,Cat,Siamese,Female,4.0,7.08,188.6,70,1.57,Healthy,0.86,Maintain current routine,No,No
2025-09-26,193,Cat,Siamese,Female,4.0,7.11,216.2,55,1.58,Healthy,0.98,Maintain current routine,No,No
2025-09-27,193,Cat,Siamese,Female,4.0,7.24,152.5,87,1.61,Healthy,0.8,Maintain current routine,No,No
2025-09-28,193,Cat,Siamese,Female,4.0,7.21,197.8,56,1.6,Healthy,0.76,Maintain current routine,No,No
2025-09-29,193,Cat,Siamese,Female,4.0,7.28,214.2,82,1.62,Healthy,0.94,Maintain current routine,No,Yes
2025-09-30,193,Cat,Siamese,Female,4.0,7.22,207.8,84,1.61,Healthy,0.86,Maintain current routine,No,No
2025-10-01,193,Cat,Siamese,Female,4.0,7.11,260.0,76,1.58,Healthy,0.9,Maintain current routine,No,No
2025-10-02,193,Cat,Siamese,Female,4.0,7.2,189.4,66,1.6,Healthy,0.77,Maintain current routine,No,No
2025-10-03,193,Cat,Siamese,Female,4.0,7.32,169.6,76,1.63,Healthy,0.85,Maintain current routine,No,No
2025-10-04,193,Cat,Siamese,Female,4.0,7.28,194.0,59,1.62,Healthy,0.87,Maintain current routine,No,No
2025-10-05,193,Cat,Siamese,Female,4.0,7.39,213.5,52,1.64,Healthy,0.94,Maintain current routine,No,No
2025-10-06,193,Cat,Siamese,Female,4.0,7.32,196.2,88,1.63,Healthy,0.87,Maintain current routine,No,No
2025-10-07,193,Cat,Siamese,Female,4.0,7.45,185.7,46,1.65,Healthy,0.92,Maintain current routine,No,No
2025-10-08,193,Cat,Siamese,Female,4.0,7.47,217.3,74,1.66,Healthy,0.94,Maintain current routine,No,No
2025-10-09,193,Cat,Siamese,Female,4.0,7.64,217.1,64,1.7,Obesity Risk,0.95,"Reduce fat content, increase exercise",Yes,No
2025-10-10,193,Cat,Siamese,Female,4.0,7.76,201.4,53,1.72,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-10-11,193,Cat,Siamese,Female,4.0,7.83,207.4,81,1.74,Obesity Risk,0.83,"Reduce fat content, increase exercise",No,No
2025-10-12,193,Cat,Siamese,Female,4.0,7.76,184.7,68,1.72,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-13,193,Cat,Siamese,Female,4.0,7.95,212.1,71,1.77,Obesity Risk,0.91,"Reduce fat content, increase exercise",No,No
2025-10-14,193,Cat,Siamese,Female,4.0,7.88,182.4,55,1.75,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-10-15,193,Cat,Siamese,Female,4.0,7.83,182.0,60,1.74,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,No
2025-10-16,193,Cat,Siamese,Female,4.0,7.82,218.5,60,1.74,Obesity Risk,0.8,"Reduce fat content, increase exercise",No,No
2025-10-17,193,Cat,Siamese,Female,4.0,7.95,183.3,76,1.77,Obesity Risk,0.8,"Reduce fat content, increase exercise",No,Yes
2025-10-18,193,Cat,Siamese,Female,4.0,7.87,221.1,57,1.75,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,Yes
2025-10-19,193,Cat,Siamese,Female,4.0,7.91,188.6,51,1.76,Obesity Risk,0.82,"Reduce fat content, increase exercise",No,No
2025-10-20,193,Cat,Siamese,Female,4.0,7.94,182.2,58,1.77,Obesity Risk,0.81,"Reduce fat content, increase exercise",No,No
2025-10-21,193,Cat,Siamese,Female,4.0,8.09,176.2,67,1.8,Obesity Risk,0.95,"Reduce fat content, increase exercise",Yes,No
2025-10-22,193,Cat,Siamese,Female,4.0,8.17,174.9,88,1.82,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-10-23,193,Cat,Siamese,Female,4.0,8.12,185.8,47,1.8,Obesity Risk,0.81,"Reduce fat content, increase exercise",No,No
2025-10-24,193,Cat,Siamese,Female,4.0,8.23,205.4,59,1.83,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-10-25,193,Cat,Siamese,Female,4.0,8.23,205.5,56,1.83,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-26,193,Cat,Siamese,Female,4.0,8.2,190.2,56,1.82,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-27,193,Cat,Siamese,Female,4.0,8.23,205.6,63,1.83,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-10-28,193,Cat,Siamese,Female,4.0,8.23,190.8,88,1.83,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-10-29,193,Cat,Siamese,Female,4.0,8.23,184.2,83,1.83,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-10-30,193,Cat,Siamese,Female,4.0,8.22,203.5,84,1.83,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-31,193,Cat,Siamese,Female,4.0,8.23,240.7,60,1.83,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-11-01,193,Cat,Siamese,Female,4.0,8.23,205.5,78,1.83,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-11-02,193,Cat,Siamese,Female,4.0,8.23,196.1,47,1.83,Obesity Risk,0.79,"Reduce fat content, increase exercise",No,No
2025-11-03,193,Cat,Siamese,Female,4.0,8.21,199.6,49,1.82,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-09-05,194,Cat,Sphynx,Female,13.8,4.02,142.1,53,0.28,Healthy,0.85,Maintain current routine,No,No
2025-09-06,194,Cat,Sphynx,Female,13.8,4.01,138.5,66,0.28,Healthy,0.84,Maintain current routine,No,No
2025-09-07,194,Cat,Sphynx,Female,13.8,4.11,132.3,72,0.29,Healthy,0.85,Maintain current routine,No,No
2025-09-08,194,Cat,Sphynx,Female,13.8,4.07,93.8,71,0.28,Healthy,0.87,Maintain current routine,No,No
2025-09-09,194,Cat,Sphynx,Female,13.8,4.01,115.5,87,0.28,Healthy,0.95,Maintain current routine,No,No
2025-09-10,194,Cat,Sphynx,Female,13.8,3.93,123.4,59,0.27,Healthy,0.97,Maintain current routine,No,No
2025-09-11,194,Cat,Sphynx,Female,13.8,4.04,123.7,65,0.28,Healthy,0.89,Maintain current routine,No,No
2025-09-12,194,Cat,Sphynx,Female,13.8,4.19,126.4,53,0.29,Healthy,0.8,Maintain current routine,No,No
2025-09-13,194,Cat,Sphynx,Female,13.8,4.37,129.4,61,0.31,Healthy,0.95,Maintain current routine,No,No
2025-09-14,194,Cat,Sphynx,Female,13.8,4.41,120.1,55,0.31,Healthy,0.97,Maintain current routine,No,No
2025-09-15,194,Cat,Sphynx,Female,13.8,4.59,129.7,89,0.32,Healthy,0.88,Maintain current routine,No,No
2025-09-16,194,Cat,Sphynx,Female,13.8,4.65,121.7,68,0.33,Obesity Risk,0.82,"Reduce fat content, increase exercise",No,No
2025-09-17,194,Cat,Sphynx,Female,13.8,4.62,114.6,65,0.32,Healthy,0.88,Maintain current routine,No,No
2025-09-18,194,Cat,Sphynx,Female,13.8,4.72,139.8,51,0.33,Obesity Risk,0.79,"Reduce fat content, increase exercise",No,No
2025-09-19,194,Cat,Sphynx,Female,13.8,4.74,109.3,58,0.33,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,No
2025-09-20,194,Cat,Sphynx,Female,13.8,4.91,110.4,82,0.34,Obesity Risk,0.91,"Reduce fat content, increase exercise",No,No
2025-09-21,194,Cat,Sphynx,Female,13.8,4.99,120.3,58,0.35,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,No
2025-09-22,194,Cat,Sphynx,Female,13.8,5.01,122.0,55,0.35,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-09-23,194,Cat,Sphynx,Female,13.8,5.01,124.2,59,0.35,Obesity Risk,0.88,"Reduce fat content, increase exercise",No,No
2025-09-24,194,Cat,Sphynx,Female,13.8,5.01,112.5,66,0.35,Obesity Risk,0.85,"Reduce fat content, increase exercise",No,No
2025-09-25,194,Cat,Sphynx,Female,13.8,5.01,130.2,72,0.35,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-09-26,194,Cat,Sphynx,Female,13.8,5.01,130.0,76,0.35,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-09-27,194,Cat,Sphynx,Female,13.8,5.01,127.3,45,0.35,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-09-28,194,Cat,Sphynx,Female,13.8,4.99,117.8,54,0.35,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-09-29,194,Cat,Sphynx,Female,13.8,5.01,122.9,62,0.35,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-09-30,194,Cat,Sphynx,Female,13.8,4.94,120.5,74,0.35,Obesity Risk,0.88,"Reduce fat content, increase exercise",No,No
2025-10-01,194,Cat,Sphynx,Female,13.8,5.01,127.8,84,0.35,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-10-02,194,Cat,Sphynx,Female,13.8,5.01,116.1,58,0.35,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-10-03,194,Cat,Sphynx,Female,13.8,5.0,117.2,81,0.35,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-10-04,194,Cat,Sphynx,Female,13.8,5.01,89.0,45,0.35,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-05,194,Cat,Sphynx,Female,13.8,5.01,115.4,45,0.35,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,No
2025-10-06,194,Cat,Sphynx,Female,13.8,4.97,116.2,86,0.35,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,Yes
2025-10-07,194,Cat,Sphynx,Female,13.8,5.01,109.9,75,0.35,Obesity Risk,0.8,"Reduce fat content, increase exercise",No,No
2025-10-08,194,Cat,Sphynx,Female,13.8,4.95,110.2,54,0.35,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-09,194,Cat,Sphynx,Female,13.8,5.01,99.1,67,0.35,Obesity Risk,0.89,"Reduce fat content, increase exercise",No,No
2025-10-10,194,Cat,Sphynx,Female,13.8,4.93,141.6,74,0.34,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,No
2025-10-11,194,Cat,Sphynx,Female,13.8,4.92,103.1,81,0.34,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-12,194,Cat,Sphynx,Female,13.8,4.83,123.5,53,0.34,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,No
2025-10-13,194,Cat,Sphynx,Female,13.8,4.97,112.7,88,0.35,Obesity Risk,0.77,"Reduce fat content, increase exercise",No,No
2025-10-14,194,Cat,Sphynx,Female,13.8,5.01,116.3,66,0.35,Obesity Risk,0.92,"Reduce fat content, increase exercise",Yes,No
2025-10-15,194,Cat,Sphynx,Female,13.8,5.01,117.8,58,0.35,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-10-16,194,Cat,Sphynx,Female,13.8,4.92,127.8,85,0.34,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-17,194,Cat,Sphynx,Female,13.8,4.96,109.5,78,0.35,Obesity Risk,0.89,"Reduce fat content, increase exercise",No,Yes
